channelId,channelName,type,uploads,views,likes,comments,avg_views,er,shorts_ratio,median_views,p90_views,avg_subscribers
UC4sydiRymzyzxMlbpPu7Oog,와우성형외과,hospital_clinic,1,295,2,0,295.00,0.006780,1.0000,295,295,1350.00
UCqP8QalffnhrWHIWvJaAsAQ,코딱지🤧,creator,1,294,3,3,294.00,0.020408,1.0000,294,294,72.00
UCyBGw_taCxFoNX8HYaBhiaQ,버밍 beomeeing,creator,1,293,0,0,293.00,0.000000,0.0000,293,293,299.00
UCRmJNra0CsO6JIG22mAPxoA,은콩,creator,1,291,2,0,291.00,0.006873,1.0000,291,291,21.00
UCUcyAypmr7IBOvq-T3A2mGw,질주하는핑크,creator,1,289,0,0,289.00,0.000000,1.0000,289,289,25.00
UCbJItFJLtdblHq8zNP-kxNQ,묘루티비,creator,1,286,10,9,286.00,0.066434,1.0000,286,286,258.00
UClEep66CwUun135g3z_0bOg,힐링 레시피67,creator,1,286,1,0,286.00,0.003497,1.0000,286,286,2.00
UC0c7Obul8TzP8jiCPBMIBXg,베리굿성형외과 VG Plastic Surgery,hospital_clinic,1,285,2,1,285.00,0.010526,1.0000,285,285,10800.00
UCdhzO_SzTp9ldRDK9aRE4kw,정우리,creator,1,285,1,1,285.00,0.007018,1.0000,285,285,6.00
UCkX338NUuMagzntM5Gsxc-A,와레 ೀ⋆,creator,1,284,6,0,284.00,0.021127,1.0000,284,284,73.00
UCc8WFeu66xrBMKgOdJEWOZg,청귤이,creator,1,284,4,3,284.00,0.024648,1.0000,284,284,88.00
UCjDTjvdbaBNFnUh6BsqQj3g,바이럴 스튜디오,creator,1,282,0,0,282.00,0.000000,1.0000,282,282,4.00
UCYIzec_FKXMN-RIaFfjvmjQ,암웨이ABO노복희,creator,1,281,0,0,281.00,0.000000,1.0000,281,281,50.00
UCegvW80AUrbwibII2gri2Cg,닥터효철,creator,1,280,1,0,280.00,0.003571,1.0000,280,280,226.00
UCsQdepDSnn0cKj1C90tlQsg,BOOGUN BANG,creator,1,279,0,0,279.00,0.000000,1.0000,279,279,5.00
UCfjWYS_7VdOb2P-Uxi3HsPA,호아시스 HOASIS,creator,2,279,13,0,139.50,0.046595,0.5000,139.5,139.9,98.00
UCERglKNSbVF_ARtKhLnWPjQ,노는 밍이,creator,1,277,1,0,277.00,0.003610,1.0000,277,277,11.00
UCQfHGin0P7d4zjUgbolKP8Q,민주의 보물상자,creator,1,277,4,2,277.00,0.021661,0.0000,277,277,99.00
UC4fS9X7FzOErwv6IPcNtKhA,분노의 유리화 ,creator,1,274,11,3,274.00,0.051095,0.0000,274,274,53.00
UCqjd2hUeD8HQaqiTRbaVJIQ,미사랑성형외과,hospital_clinic,1,271,0,0,271.00,0.000000,1.0000,271,271,337.00
UCdHWBIqRF39AMjW8Xs1-Dyw,𝐼𝑡‘𝑠 김오리🐥,creator,1,271,9,5,271.00,0.051661,1.0000,271,271,1630.00
UCWzeVSt1hJIx_1ehBIYiHWA,고얌이,creator,1,268,2,0,268.00,0.007463,1.0000,268,268,78.00
UCnV9o1xC6O06KF6lk0hV_sw,피어나쌤 -최호성원장의 피어나클리닉,hospital_clinic,1,266,6,2,266.00,0.030075,0.0000,266,266,542.00
UC9rRBOxG373J5Zy8WMbugmA,뀨린,creator,1,264,3,0,264.00,0.011364,1.0000,264,264,97.00
UC4lPtTxL9jchq_M1YxjEqlg,닥터지은,creator,1,260,8,1,260.00,0.034615,0.0000,260,260,10600.00
UCtxikQmOLXBozjX-TIapXFg,채디안 D’ian,creator,1,258,11,8,258.00,0.073643,0.0000,258,258,43.00
UCFPBS1knuC476bN-egGXuPA,팡팡,creator,1,255,1,0,255.00,0.003922,1.0000,255,255,1.00
UCcwVjpq-FpxoQHQRJvTCsRA,장원장의 슬로아에이징,creator,1,252,0,0,252.00,0.000000,1.0000,252,252,5.00
UCvipMuVg5O9evU3aIu7SvzA,성림BNC SungLimBnc,creator,1,250,1,0,250.00,0.004000,1.0000,250,250,42.00
UCSL0AnqhYIOJq3Oxqo_z6Kw,모구바라기_망고,creator,1,248,0,0,248.00,0.000000,1.0000,248,248,32.00
UCgjHSni4RFcF1AN61S9c0dg,대구 보메성형외과의원,hospital_clinic,2,247,10,0,123.50,0.040486,0.5000,123.5,189.5,695.00
UCWR-CGXI21SpuCPr5fChhyw,Holistic beauty~ Holic song,creator,1,247,4,0,247.00,0.016194,1.0000,247,247,1310.00
UCSi433vrRYXScAaOq8dKImQ,마음에 드네 - Dr. Shin Nanda,hospital_clinic,1,247,5,1,247.00,0.024291,0.0000,247,247,568.00
UC1-I2_6UI7MlNqKD5qtutJg,윤디_yoondi,creator,1,245,12,1,245.00,0.053061,1.0000,245,245,173.00
UCTxRsVeVmkYxI3DVyKL1Ibg,라마르프리미어의원_범계역,hospital_clinic,1,245,4,1,245.00,0.020408,0.0000,245,245,12000.00
UCr1L8gjiQ_vWUV5LR4-CI5Q,닥터파인드의 피부처방전,hospital_clinic,1,244,1,0,244.00,0.004098,1.0000,244,244,21100.00
UCduNSmlbZcZIELKSisSJj_w,여인이,creator,1,244,6,2,244.00,0.032787,0.0000,244,244,13.00
UCHHurN_m-bEmgXrb_NRR6Gg,니백크림,creator,1,243,9,5,243.00,0.057613,0.0000,243,243,47.00
UCaWh7Np3MQ6fcvPMKMCHQAw,닥터혜자,creator,1,241,9,0,241.00,0.037344,0.0000,241,241,33800.00
UCBMVVgSC3n1VjpDJiDJHhkg,숙쌤의 시사상식,creator,1,239,15,8,239.00,0.096234,1.0000,239,239,73.00
UCM2CEyZRZLiUfqosN_wzNiA,피부 한끗 차이,hospital_clinic,1,239,9,2,239.00,0.046025,0.0000,239,239,4310.00
UC-hVjTJel9DQYdQMK6DVJzQ,미캣,creator,1,236,6,2,236.00,0.033898,1.0000,236,236,56.00
UCv2gBTk8XHZZaWzAmQdPuXw,닥터지훈,creator,1,236,9,3,236.00,0.050847,0.0000,236,236,9150.00
UCYT3bSlwgawm5pI2_zRBTlg,삼성필성형외과 피부과,hospital_clinic,2,234,0,0,117.00,0.000000,1.0000,117,210.6,108.00
UC15_AGnISkye3y6reVN35tg,하오덤 민철이형,creator,2,227,0,0,113.50,0.000000,0.5000,113.5,204.3,33.00
UCKKrBLB4A-1FI_oZjB-Ox1w,이리세상 (foxfox),creator,1,224,0,0,224.00,0.000000,1.0000,224,224,3.00
UC9I4zoVghLd5ePF_bxQXC_g,likeme,creator,1,223,3,1,223.00,0.017937,1.0000,223,223,68.00
UC1i1zsSYxWulodVTkPcERFA,디에이피부과 도산  DA  DERMATOLOGE DOSAN,hospital_clinic,1,222,1,0,222.00,0.004505,1.0000,222,222,22.00
UCAdSOFC-ZGCsqvy7ton6NyA,유비  🤧,creator,1,222,2,1,222.00,0.013514,1.0000,222,222,80.00
UCkicb4n8DonmeS-jSBzh3mw,백설기 BAEKSEOLGI,creator,1,218,8,10,218.00,0.082569,0.0000,218,218,3620.00
UCe5L3UMSZO5EU8L1nBZBcQQ,디캐럿  내 얼굴을 부탁해,hospital_clinic,1,217,4,2,217.00,0.027650,1.0000,217,217,23.00
UCasLTE78VfVQHB093U-j5WA,YONSEI GOUNMI,creator,1,210,0,0,210.00,0.000000,1.0000,210,210,0.00
UC9raWDMQi6MQatT8LsZXG4w,쑤바기🍉,creator,1,208,2,0,208.00,0.009615,1.0000,208,208,5.00
UCkAUQrLwPDkYU2eFgY1or4g,kiki,creator,1,207,1,0,207.00,0.004831,1.0000,207,207,11.00
UCu42rsyXfgGOE7GwivywQeQ,하임,creator,1,204,9,31,204.00,0.196078,1.0000,204,204,230.00
UC7_lIt3zbVmDor_O9PYfsBw,더고운TV,creator,1,204,1,0,204.00,0.004902,1.0000,204,204,9.00
UCABQWTiM_qlyxyCpE70SDjw,양산강남의원,hospital_clinic,1,202,0,0,202.00,0.000000,1.0000,202,202,11.00
UCKplmH0Lptvdl6_kftY69Ow,나래,creator,1,199,8,2,199.00,0.050251,0.0000,199,199,9.00
UCcvl0X5u1WlCkYlcCJ5G9Ng,키득,creator,1,199,3,1,199.00,0.020101,0.0000,199,199,10.00
UCUC8gHPiFVXOCHFPVsQSR2w,해티,creator,1,194,2,7,194.00,0.046392,0.0000,194,194,12.00
UCd2Hl5xbTsLhQiiGh5pHAzA,김몽귤,creator,1,193,13,3,193.00,0.082902,0.0000,193,193,59.00
UCcdnw-Jl3MkA3F4hscDLHnw,박남희원장의 피부이야기,creator,1,188,0,0,188.00,0.000000,1.0000,188,188,30.00
UCdo_lqMJlBOeaJKEJQMi5nA,새벽띄,creator,2,188,5,0,94.00,0.026596,1.0000,94,116.4,132.00
UCpUtPD062FldcR8GkxqsWkQ,채원🌱,creator,1,187,2,0,187.00,0.010695,1.0000,187,187,266.00
UCH1Xhh3_raNHsHTaVRHju3A,우리가족탐구생활,creator,2,182,3,0,91.00,0.016484,1.0000,91,108.6,10.00
UCXBw9X_3QnMvT9Sou0W2aHw,# 솜,creator,1,181,2,0,181.00,0.011050,1.0000,181,181,98.00
UCxYko3S0XelWMUbGxHSlJvw,잘먹잘싸,creator,1,180,2,1,180.00,0.016667,0.0000,180,180,60700.00
UClIYdLcgs0yfWy01cKzBCCw,플레이플래닛,creator,1,180,2,0,180.00,0.011111,1.0000,180,180,1.00
UCW9WRSzIZdC5lj6SuHviEZQ,피부호 권인호 | 피부과전문의,hospital_clinic,2,177,9,3,88.50,0.067797,0.5000,88.5,132.9,160.00
UCC7nzyuOd5QRsqaNqLpb-Fg,동탄 스노우,hospital_clinic,1,177,0,0,177.00,0.000000,1.0000,177,177,29.00
UCzmNq_SsUj196y-zeTY9ubw,Siru,creator,1,176,3,0,176.00,0.017045,1.0000,176,176,284.00
UCDFQsTNUTAhdIWSc5gUd2Cg,이쁜게 다비다 (다비다성형외과),hospital_clinic,1,171,3,0,171.00,0.017544,1.0000,171,171,696.00
UCVEoHc_cr-ZlFNftC4a6Wow,사미세,creator,1,163,15,6,163.00,0.128834,0.0000,163,163,39.00
UCXqEjqUPCaDZoTUr0_aaBLg,온이네,creator,1,161,7,9,161.00,0.099379,0.0000,161,161,25.00
UCFCt5NVro2WqdCpoeTCbcEg,레디원성형외과,hospital_clinic,1,159,0,0,159.00,0.000000,1.0000,159,159,11.00
UCIS6pj3G6m1NA4sheYkHVew,양박사의 동안연구소,creator,2,156,8,0,78.00,0.051282,0.0000,78,80.4,2690.00
UCpDhqqLOY614Nmf5Grq1qQA,제이유,creator,1,156,0,0,156.00,0.000000,1.0000,156,156,54.00
UCsjRFbAeO_IJ9nQA8nizytg,DEWYD_CLINIC,hospital_clinic,1,153,0,0,153.00,0.000000,1.0000,153,153,15.00
UC4XPsOFlLMKjY6VHhYrIebw,노유디YOODI,creator,1,153,8,0,153.00,0.052288,0.0000,153,153,581.00
UC_H66Kh6WITdphDmrXpDtaA,PURPLE CLINIC,hospital_clinic,13,151,21,13,11.62,0.225166,0.0000,7,25.800000000000004,85.00
UCzw5X8dXpvatBxDBkMokEtQ,쀼데이즈 BByudays,creator,1,151,6,0,151.00,0.039735,0.0000,151,151,8.00
UCYyugmkrslcPePrShZBv6RA,피부다빈치 전인경,creator,2,139,3,2,69.50,0.035971,0.0000,69.5,76.3,1.00
UCMsVGhg_Z-jt4da-jZYMGoQ,임모두,creator,1,135,3,0,135.00,0.022222,1.0000,135,135,4.00
UCBcysCDg8xPOURBBbYyJugw,엔젤링𝓐𝓷𝓰𝓮𝓵 𝓻𝓲𝓷𝓰,creator,1,133,0,2,133.00,0.015038,1.0000,133,133,232.00
UCTj6PmanpPYP561fg_bU7iw,은비,creator,1,132,5,4,132.00,0.068182,1.0000,132,132,98.00
UCyEqRlBt5lydNhb076tA92w,호드럼,creator,1,131,6,2,131.00,0.061069,0.0000,131,131,96.00
UCaVuCItc0VOH1emGCb1wouQ,지식포털,creator,1,129,0,0,129.00,0.000000,1.0000,129,129,91100.00
UC58uC5Xv5R6edBBUBc3oAvA,모찌의원 MOCCI Clinic,hospital_clinic,1,127,2,0,127.00,0.015748,1.0000,127,127,47.00
UCw1Hs-87H7vxsVAzDCt0Uhg,벨뷰클리닉에오시면들을수있는소소한이야기,hospital_clinic,1,126,2,0,126.00,0.015873,1.0000,126,126,67.00
UCQ9b4dUabpgC0JSw3NtL7hw,비욘드 닥터 효정,creator,2,123,11,1,61.50,0.097561,0.5000,61.5,79.5,36.00
UCiO_rz7iAcq7-TsWY89xtWA,시리,creator,1,120,4,1,120.00,0.041667,0.0000,120,120,632.00
UCZOw3GxAhBrggDgZPBgTPkw,유뺩,creator,1,119,2,4,119.00,0.050420,1.0000,119,119,45.00
UCx3Mf6S7WmjS9qf_TPTpPvg,닥터콜,creator,2,118,6,0,59.00,0.050847,0.0000,59,65.4,29.00
UCqrCByrV8_yhgMAVV5MGL2w,Lemiel TV(Korean PS),creator,1,118,0,0,118.00,0.000000,1.0000,118,118,1240.00
UC_13aQtM36ZJDnwwr3DIfiQ,반반연구소,creator,2,115,3,0,57.50,0.026087,0.0000,57.5,77.9,772.00
UCEaprh8HqY7QFelXydTWobg,픽셀랩성형외과,hospital_clinic,1,113,0,0,113.00,0.000000,1.0000,113,113,153.00
UC-BuSwHcVTH5szNq2837SOw,미슈,creator,1,111,13,0,111.00,0.117117,1.0000,111,111,126.00
UCHfIxftMDZ606dSH2yyQWYA,아요,creator,1,109,5,4,109.00,0.082569,1.0000,109,109,9.00
UC7ELUyyYIM0X-BjNj215Kqg,bling_bling,creator,1,107,3,0,107.00,0.028037,0.0000,107,107,357.00
UCa5hghiVqgsB_7xUeCn2DUg,쁘연,creator,1,106,8,15,106.00,0.216981,1.0000,106,106,675.00
UCV5-RxjLO5y20mYhQjbqwPw,류마티스관절염,creator,1,106,10,4,106.00,0.132075,0.0000,106,106,13.00
UCZXaxDSY_3mX-CGz0UTk1gg,범어로제피부과의원,hospital_clinic,1,105,4,0,105.00,0.038095,0.0000,105,105,1320.00
UC6O58XDuBwd6b_gVTdep4sg,에브리업,creator,2,104,6,0,52.00,0.057692,0.0000,52,92.8,50.00
UCZpbMplXU_fVasLoOYPUz4A,채루채루ChaeRu,creator,1,102,0,2,102.00,0.019608,0.0000,102,102,5.00
UCkZquoD_11xHbY3ORs0jTFg,KKEUT CLINIC,hospital_clinic,1,101,1,0,101.00,0.009901,0.0000,101,101,14.00
UCK2CS3jjJ0F_YgIiNLCroZw,공치구tv,creator,1,99,6,4,99.00,0.101010,0.0000,99,99,1140.00
UC-hKW-JPW-8NJJeMp-2QHOw,시술 알려드리는 김원장,hospital_clinic,1,96,7,2,96.00,0.093750,0.0000,96,96,3390.00
UCjkogArWX4f41C6JHvaO9_A,Maxine Elrod,creator,1,94,2,2,94.00,0.042553,0.0000,94,94,14.00
UCcOdU4_Rig9hD_Iod5eGofw,일짱,creator,1,92,4,8,92.00,0.130435,0.0000,92,92,23.00
UC-t8WJPUclYWxFsV3Aai5Qg,뷰티인사이드 by 아이뷰,creator,1,91,4,0,91.00,0.043956,0.0000,91,91,86.00
UCAX0aigEaMnMdOG2x5p0eOw,모두의 의사,creator,1,89,4,1,89.00,0.056180,0.0000,89,89,4280.00
UC8HhXezt53WAsGR-jWlB4gg,바르게살자,creator,1,88,1,0,88.00,0.011364,1.0000,88,88,6.00
UCUkN8n83b_eIY0EilWWDPrg,나가보는 세상,creator,1,86,1,0,86.00,0.011628,0.0000,86,86,23.00
UCfNwdJxY-wUOt2rJtXj3CQg,the yujin,creator,1,82,2,0,82.00,0.024390,0.0000,82,82,2960.00
UCWFMr-qRrNV-YlEDTPQFKHQ,Have a good Tay,creator,1,81,3,1,81.00,0.049383,0.0000,81,81,17300.00
UCdYdpvVe8F0_BxI4eCAaFPg,HAPPY 설🦫,creator,1,80,5,0,80.00,0.062500,1.0000,80,80,53.00
UCYR8xk6Z4PT7_Y-ocwr2yOA,금손쌤 김세형,hospital_clinic,1,80,12,5,80.00,0.212500,0.0000,80,80,1810.00
UCU_UewlQ4CfauraJx9m2I_A,나는 채원,creator,1,79,2,0,79.00,0.025316,0.0000,79,79,2.00
UCSfpX1WsjfQstxFowhXHSAg,피부쏙쏙 [피부과전문의 유혜린],hospital_clinic,1,79,6,0,79.00,0.075949,0.0000,79,79,671.00
UCtJ4GRuTHVU0ZdP4183esgA,뽀리와 블루💙,creator,1,78,4,4,78.00,0.102564,0.0000,78,78,242.00
UCkSAUglMtJFG7YZuElAsQNg,5분피부 - 딱! 5분만 보면 좋아지는 피부,creator,1,77,3,0,77.00,0.038961,0.0000,77,77,2450.00
UCIYLhZBavI1bAxJT6MtTa5w,유레카닥TV,creator,1,75,5,0,75.00,0.066667,0.0000,75,75,5620.00
UCQYTVrgMr16bMKufuMwrV5A,유정이의브이로구,creator,1,75,3,0,75.00,0.040000,0.0000,75,75,12.00
UC2n8its-jA5jtPLYI0V3wWg,D&PS[DNPS Dermatologist and Plastic Surgeon],hospital_clinic,1,75,5,11,75.00,0.213333,0.0000,75,75,1120.00
UCIs7QowUujcLoazVxwgASeA,클라우드 팜_ 당신의 아름다운 피부를 위하여,creator,1,74,1,0,74.00,0.013514,1.0000,74,74,109.00
UCCKIU5Pn35nvZTAeX_YTzUA,코끼리상아ivoire,creator,1,72,2,0,72.00,0.027778,0.0000,72,72,1500.00
UCrLq4w8_8xc9ERX6fHJL8HA,아름다운 나를 위해  닥터오,creator,1,71,1,2,71.00,0.042254,0.0000,71,71,5.00
UClb3IDcuQDWSPOxyK1Zq9Ng,오늘썬oneul_ssun,creator,1,70,1,0,70.00,0.014286,0.0000,70,70,1.00
UCmXwmDwYNHMNIy9IVMpiKOw,Parkview clinic Jamsil,hospital_clinic,1,70,0,0,70.00,0.000000,1.0000,70,70,0.00
UCGTAeJ9ZIBnWqzxYUd0xyXg,뽀,creator,1,69,4,5,69.00,0.130435,1.0000,69,69,183.00
UCzYDScJe4LsvxnOfNDiG-_Q,셀더영,creator,1,65,2,0,65.00,0.030769,1.0000,65,65,324.00
UCSDFkXssrxsj0QfjuGcfVSw,밍로그,creator,1,64,5,0,64.00,0.078125,1.0000,64,64,23.00
